stazPart,stazArr
MILANO,DOMODOSSOLA
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,PISA
FIRENZE,SIENA
BOLOGNA,VERONA
BOLOGNA,VENEZIA
BOLOGNA,PORRETTA
VENEZIA,FERRARA
VENEZIA,UDINE
VENEZIA,VERONA
VENEZIA,UDINE
VENEZIA,TRIESTE
MILANO,TORINO
MILANO,BOZZOLO
MILANO,VERONA
ROMA,CASSINO
BENEVENTO,CASERTA
LOCRI,CATANZARO
VITERBO,ROMA
ORTE,VITERBO
BRENO,BRESCIA
EDOLO,BRESCIA
CUNEO,TORINO
ALBA,TORINO
TORINO,ALBA
ALBA,TORINO
AVEZZANO,CAPISTRELLO
PIACENZA,MILANO
FOLIGNO,TERONTOLA
S.CANDIDO,MERANO
DOMODOSSOLA,MILANO
DOMODOSSOLA,MILANO
ARONA,MILANO
FOSSANO,TORINO
CEVA,TORINO
SULMONA,PESCARA
SULMONA,AVEZZANO
SULMONA,L`AQUILA
COSENZA,SAPRI
IGLESIAS,CAGLIARI
CAGLIARI,IGLESIAS
IGLESIAS,CAGLIARI
CAMPIGLIA,GROSSETO
PONTREMOLI,LA SPEZIA
AULLA,PIAZZA
ASCOLI,ANCONA
S.BENEDETTO,ANCONA
VENTIMIGLIA,IMPERIA
TERAMO,VASTO
PESCARA,TERAMO
SAPRI,NAPOLI
RIETI,ROMA
LECCE,BARI
LECCE,BARI
BRINDISI,TARANTO
LECCO,SONDRIO
COLICO,CHIAVENNA
MONSELICE,MANTOVA
POGGIO,BOLOGNA
FOSSANO,LIMONE
CHIUSI,SIENA
TIVOLI,ROMA
ROMA,TIVOLI
PAVIA,VERCELLI
MORTARA,MI.P.GENOVA
MORTARA,NOVARA
MELITO,VILLA
CIVITAVECCHIA,ROMA
CIVITAVECCHIA,ROMA
LADISPOLI-CERVETERI,ROMA
LADISPOLI-CERVETERI,PONTE
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CATANIA,TAORMINA
PIACENZA,MILANO
BOZZOLO,MILANO
PIACENZA,MILANO
CODOGNO,PAVIA
NOVI,TORINO
ASTI,ALBA
ASTI,VOGHERA
MANTOVA,MONSELICE
MANTOVA,VERONA
AREZZO,PISTOIA
FIRENZE,BORGO
BORGO,FIRENZE
AREZZO,PRATO
BIELLA,TORINO
PORTO,MILANO
MILANO,PORTO
FOGGIA,BARI
FOGGIA,BARI
CATTOLICA,BOLOGNA
BOLOGNA,RAVENNA
VIAREGGIO,FIRENZE
PISTOIA,FIRENZE
CAGLIARI,SAN
CAGLIARI,ORISTANO
CREMONA,MILANO
CREMONA,TREVIGLIO
CREMONA,BRESCIA
ALA,BOLZANO
TRENTO,BOLZANO
SACILE,MANIAGO
SACILE,VENEZIA
LUCCA,PIAZZA
LUCCA,PONTEDERA
LUCCA,PISA
MERANO,BRENNERO
BOLZANO,ROVERETO
PALERMO,PUNTA
PALERMO,PUNTA
PUNTA,PALERMO
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,CASARSA
BARI,BARLETTA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
PESCARA,SULMONA
UDINE,TRIESTE
UDINE,TRIESTE
TRIESTE,PORTOGRUARO
TRIESTE,UDINE
RIMINI,BOLOGNA
RIMINI,ANCONA
FERRARA,SUZZARA
FERRARA,RAVENNA
CASERTA,NAPOLI
CASERTA,SALERNO
CASERTA,NAPOLI
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
ROMA,CIVITAVECCHIA
ORTE,FIUMICINO
FIUMICINO,FARA
MONTEROTONDO,CESANO
ROMA,CIVITAVECCHIA
FARA,FIUMICINO
FIUMICINO,POGGIO
ROMA,LA SPEZIA
CESANO,FARA
ROMA,LADISPOLI-CERVETERI
SAVONA,GENOVA
REGGIO,GUASTALLA
REGGIO,CIANO
TORINO,FOSSANO
CHIERI,RIVAROLO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
ROMA,VELLETRI
FIRENZE,LIVORNO
FIRENZE,LIVORNO
PISA,FIRENZE
EMPOLI,FIRENZE
FIRENZE,PONTASSIEVE
PALERMO,CEFALU`
LUINO,MILANO
MILANO,ARONA
GALLARATE,LUINO
VERONA,VENEZIA
VICENZA,VENEZIA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,FABRIANO
ANCONA,PESARO
ANCONA,JESI
COMO,MILANO
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,MILANO
BERGAMO,TREVIGLIO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,PONTREMOLI
LA SPEZIA,PISA
BARI,LECCE
BARI,BITRITTO
BOLOGNA,PARMA
MODENA,MANTOVA
NOVI,TORINO
ALESSANDRIA,PAVIA
ALESSANDRIA,GENOVA
ALESSANDRIA,MI.P.GENOVA
ALESSANDRIA,MI.P.GENOVA
PARMA,BOLOGNA
ROMA,LA SPEZIA
ROMA,BRACCIANO
NOVARA,ALESSANDRIA
TREVISO,VICENZA
TREVISO,PORTOGRUARO
TREVISO,VENEZIA
TREVISO,PADOVA
TREVIGLIO,VARESE
MILANO,BERGAMO
PIOLTELLO,NOVARA
MILANO,STRADELLA
ARQUATA,MILANO
MILANO,TORTONA
PAVIA,ALESSANDRIA
PAVIA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
NAPOLI,CASERTA
NAPOLI,VILLA
GENOVA,RECCO
GENOVA,ARQUATA
GENOVA,ACQUI
GENOVA,BUSALLA
ORTE,FIUMICINO
ROMA,MANDELA-SAMBUCI
PISA,FIRENZE
PISA,LA SPEZIA
PISA,CAMPIGLIA
NAPOLI,FORMIA-GAETA
NAPOLI,CASERTA
NAPOLI,CASERTA
NAPOLI,EBOLI
TORINO,SUSA
TORINO,IVREA
SALERNO,NAPOLI
SALERNO,CASERTA
SALERNO,ARECHI
SALERNO,BUCCINO
GENOVA,GENOVA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
PADOVA,LEGNAGO
MILANO,PAVIA
MILANO,PIACENZA
MILANO,CHIASSO
MILANO,LECCO
MILANO,COMO
SARONNO,ALBAIRATE
MILANO,PONTE
LECCO,MILANO
MONZA,LECCO
MONZA,MOLTENO
MILANO,LECCO
MILANO,NOVARA
MILANO,BERGAMO
M,LAVENO
M,ERBA
M,NOVARA
M,SARONNO
M,VARESE
M,ERBA
M,COMO
M,CAMNAGO
NOVARA,M
COMO,M
SARONNO,LODI
SARONNO,LODI
SARONNO,M
FIRENZE,BORGO
FIRENZE,EMPOLI
BOLOGNA,FIRENZE
BOLOGNA,VIGNOLA
BOLOGNA,RIMINI
BOLOGNA,PORRETTA
BOLOGNA,PRATO
BOLOGNA,VIGNOLA
BOLOGNA,MODENA
VENEZIA,BASSANO
VENEZIA,ROVIGO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,PORTOGRUARO
MILANO,TORINO
ROMA,MINTURNO
ROMA,NETTUNO
ROMA,NAPOLI
ROMA,LATINA
ROMA,ALBANO
GOLFO,OLBIA
OZIERI,PORTO
LOCRI,ROCCELLA
VITERBO,ROMA
VITERBO,ORTE
COSENZA,SIBARI
BRESCIA,ISEO
BRENO,BRESCIA
CAPISTRELLO,AVEZZANO
CATANZARO,LAMEZIA
CATANZARO,CROTONE
ARONA,NOVARA
SAPRI,COSENZA
VILLAMASSARGIA,CARBONIA
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
ASCOLI,S.BENEDETTO
BUCCINO,NAPOLI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
LEGNAGO,PADOVA
SAN,FOSSANO
CEVA,FOSSANO
ROMA,GUIDONIA-MONTECELIO-S.ANGELO
LUNGHEZZA,ROMA
CIVITAVECCHIA,ROMA
LADISPOLI-CERVETERI,ROMA
CASTELBOLOGNESE,RAVENNA
CALTAGIRONE,CATANIA
TAORMINA,CATANIA
ACQUI,ASTI
AREZZO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
PORTO,MILANO
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
GIAMPILIERI,MESSINA
MANIAGO,SACILE
PIAZZA,PISA
VIAREGGIO,LUCCA
LUCCA,VIAREGGIO
AGRIGENTO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
PALERMO,PALERMO
CASARSA,PORTOGRUARO
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
RIMINI,RAVENNA
CODIGORO,FERRARA
FERRARA,BOLOGNA
VAIRANO,NAPOLI
POGGIO,FIUMICINO
CESANO,ROMA
GUASTALLA,S.LAZZARO
CHIERI,TORINO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
ALBANO,ROMA
VELLETRI,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
COLLEFERRO-SEGNI-PALIANO,ROMA
FROSINONE,ROMA
VELLETRI,ROMA
EMPOLI,FIRENZE
BORGO,FIRENZE
PRATO,FIRENZE
TERMINI,PALERMO
TERMINI,PALERMO
AGRIGENTO,PALERMO
PALERMO,TERMINI
LUINO,GALLARATE
SCHIO,VENEZIA
SCHIO,VICENZA
PESARO,ANCONA
ANCONA,JESI
ANCONA,VARANO
ANCONA,VARANO
CHIASSO,MILANO
CHIASSO,COMO
MOLTENO,COMO
MILANO,CHIASSO
COMO,CHIASSO
BRESCIA,BERGAMO
BERGAMO,MILANO
LA SPEZIA,LEVANTO
TARANTO,BARI
BITRITTO,BARI
BITRITTO,BARI
TARANTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
CARPI,MODENA
SASSUOLO,MODENA
MODENA,SASSUOLO
MODENA,CARPI
ARQUATA,ALESSANDRIA
VOGHERA,ALESSANDRIA
BRESCIA,PARMA
SUZZARA,PARMA
BERCETO,PARMA
LA SPEZIA,ROMA
VITERBO,ROMA
ROMA,LADISPOLI-CERVETERI
VIGNA,ROMA
LA SPEZIA,ROMA
BRACCIANO,ROMA
VITERBO,ROMA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
TREVISO,CONEGLIANO
BRESCIA,MILANO
BRESCIA,MILANO
ARQUATA,MILANO
MILANO,PAVIA
VERONA,MANTOVA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
NAPOLI,VILLA
ARQUATA,GENOVA
BUSALLA,GENOVA
GENOVA,GENOVA
ROMA,LUNGHEZZA
PONTEDERA,PISA
PISA,VIAREGGIO
FORMIA-GAETA,NAPOLI
BARDONECCHIA,TORINO
BUSSOLENO,TORINO
SUSA,TORINO
MERCATO,SALERNO
TORRE,SALERNO
SALERNO,MERCATO
CASTELFRANCO,PADOVA
MONTEBELLUNA,PADOVA
VENEZIA,PADOVA
PIACENZA,MILANO
MELEGNANO,MILANO
PONTE,MILANO
MILANO,PONTE
LECCO,MILANO
LECCO,MILANO
PONTE,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
ASSO,M
M,MILANO
COMO,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
M,SARONNO
COMO,M
ASSO,M
SARONNO,M
MALPENSA,M
VIGNOLA,BOLOGNA
PORRETTA,BOLOGNA
PRATO,BOLOGNA
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
PORRETTA,BOLOGNA
BOLOGNA,MARZABOTTO
BOLOGNA,POGGIO
BOLOGNA,SAN
BOLOGNA,IMOLA
BASSANO,VENEZIA
BASSANO,VENEZIA
BRESCIA,MILANO
FIUMICINO,ROMA
NETTUNO,ROMA
FORMIA-GAETA,ROMA
LATINA,ROMA
FIUMICINO,ROMA
APRILIA,ROMA
NETTUNO,ROMA
PADIGLIONE,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,FIUMICINO
ROCCAPALUMBA-ALIA,CALTANISSETTA
AUGUSTA,SIRACUSA
IGLESIAS,VILLAMASSARGIA
L`AQUILA,TERNI
CASALE,MORTARA
PONTE,LADISPOLI-CERVETERI
ALBA,ASTI
ORISTANO,CAGLIARI
MERANO,BOLZANO
GIACHERY,PALERMO
CIANO,REGGIO
VILLANOVA,TORINO
JESI,ANCONA
TREVIGLIO,BERGAMO
CESANO,MILANO
S.PIETRO,BOLOGNA
VENTIMIGLIA,MILANO
BOLZANO,BOLOGNA
ANCONA,PIACENZA
LA SPEZIA,MILANO
FOLIGNO,FIRENZE
GROSSETO,FIRENZE
PESCARA,ROMA
TRIESTE,VENEZIA
ANCONA,MILANO
ROMA,MILANO
NAPOLI,MILANO
NAPOLI,SAPRI
VENEZIA,TRIESTE
VENEZIA,ROMA
SASSARI,CAGLIARI
AVEZZANO,PESCARA
PERUGIA,ROMA
SULMONA,TERAMO
GROSSETO,FIRENZE
PONTREMOLI,FIRENZE
AULLA,PISA
VENTIMIGLIA,SESTRI
SALERNO,PAOLA
GROSSETO,ROMA
CHIUSI,PISTOIA
REGGIO,CATANZARO
REGGIO,COSENZA
CATANIA,MESSINA
FOGGIA,POTENZA
MESSINA,PALERMO
TRIESTE,SACILE
CASERTA,ROMA
ROMA,VITERBO
PALERMO,MESSINA
SARZANA,SAVONA
BOLOGNA,MILANO
VERONA,BOLZANO
NAPOLI,ROMA
SESTRI,VENTIMIGLIA
GENOVA,VENTIMIGLIA
FIRENZE,NAPOLI
FIRENZE,LA SPEZIA
MILANO,TIRANO
MILANO,GENOVA
ROMA,ISERNIA
ISERNIA,ROMA
ROCCELLA,REGGIO
SIBARI,CATANZARO
BRESCIA,EDOLO
CUNEO,TORINO
AVEZZANO,CASSINO
TIRANO,MILANO
SONDRIO,LECCO
POTENZA,MELFI
BRENNERO,VERONA
FORTEZZA,MERANO
CATANZARO,SIBARI
FABRIANO,CIVITANOVA
SULMONA,PESCARA
COSENZA,REGGIO
BELLUNO,VENEZIA
LAMEZIA,REGGIO
VENTIMIGLIA,SAVONA
TERAMO,TERMOLI
PESCARA,ANCONA
FOLIGNO,ANCONA
FOLIGNO,TERONTOLA
CASSINO,AVEZZANO
CASSINO,NAPOLI
TERNI,L`AQUILA
ORBETELLO,LIVORNO
CIVITANOVA,FABRIANO
VENEZIA,BOLOGNA
CHIUSI,FOLIGNO
CHIUSI,FIRENZE
VERCELLI,PAVIA
IVREA,NOVARA
ALCANTARA,SIRACUSA
SIENA,FIRENZE
SIENA,FIRENZE
ASTI,MILANO
ASTI,ACQUI
FIRENZE,AREZZO
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
BOLOGNA,ANCONA
FAENZA,FIRENZE
MESSINA,PALERMO
MESSINA,S.AGATA
BOZZOLO,MILANO
CREMONA,PAVIA
UDINE,VENEZIA
VIAREGGIO,FIRENZE
LUCCA,FIRENZE
BOLZANO,VERONA
BARLETTA,BARI
PIACENZA,BOLOGNA
TARVISIO,TRIESTE
TRIESTE,VENEZIA
TRIESTE,UDINE
RIMINI,BOLOGNA
RIMINI,ANCONA
RIMINI,BOLOGNA
FERRARA,VENEZIA
TORINO,MILANO
CHIVASSO,PINEROLO
SAVONA,RECCO
TORINO,CUNEO
TORINO,MILANO
EMPOLI,SIENA
CHIASSO,MILANO
BERGAMO,CREMONA
LA SPEZIA,GENOVA
FASANO,BARLETTA
BARI,BARLETTA
BARI,TARANTO
ALESSANDRIA,CHIVASSO
PARMA,BRESCIA
MILANO,TORINO
NOVARA,DOMODOSSOLA
NOVARA,TREVIGLIO
NOVARA,IVREA
NOVARA,TREVIGLIO
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
BRESCIA,VENEZIA
BRESCIA,VENEZIA
VERONA,MILANO
VERONA,MILANO
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
NAPOLI,SALERNO
GENOVA,TORINO
ROMA,TERNI
TORINO,MILANO
TORINO,BARDONECCHIA
SALERNO,NAPOLI
SALERNO,NAPOLI
VENEZIA,MILANO
VENEZIA,VERONA
SARONNO,ALBAIRATE
FIRENZE,VIAREGGIO
FIRENZE,LIVORNO
BOLOGNA,VERONA
BOLOGNA,VENEZIA
VENEZIA,TRIESTE
VENEZIA,VERONA
VENEZIA,VERONA
MILANO,DOMODOSSOLA
MILANO,DOMODOSSOLA
MILANO,VERONA
ROMA,CIVITAVECCHIA
CALTANISSETTA,DITTAINO
CUNEO,TORINO
PIACENZA,MILANO
VOGHERA,PIACENZA
DOMODOSSOLA,MILANO
DOMODOSSOLA,MILANO
FOSSANO,TORINO
SULMONA,L`AQUILA
IGLESIAS,CAGLIARI
PONTREMOLI,PISA
S.BENEDETTO,ASCOLI
SAPRI,NAPOLI
FOLIGNO,MAGIONE
TERNI,ROMA
LECCE,BARI
LECCE,BARI
BRINDISI,TARANTO
ANCONA,FRANCAVILLA
POGGIO,BOLOGNA
LADISPOLI-CERVETERI,ROMA
RAVENNA,PESARO
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
IVREA,TORINO
CODOGNO,CREMONA
BUONCONVENTO,EMPOLI
ASTI,TORINO
ASTI,ACQUI
MANTOVA,MODENA
FIRENZE,MONTEVARCHI
BORGO,FIRENZE
VARESE,MILANO
FOGGIA,BARI
FOGGIA,BARI
FIRENZE,LUCCA
PISTOIA,FIRENZE
CAGLIARI,CARBONIA
CAGLIARI,SAN
MESSINA,PATTI-SAN
MESSINA,GIAMPILIERI
CREMONA,TREVIGLIO
CREMONA,PARMA
ALA,BOLZANO
MERANO,BRENNERO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
BARLETTA,BARI
PIACENZA,BOLOGNA
FIDENZA,CREMONA
UDINE,TRIESTE
TRIESTE,UDINE
FERRARA,POGGIO
CASERTA,NAPOLI
CASERTA,CASSINO
CASERTA,NAPOLI
CASERTA,NAPOLI
CASERTA,SALERNO
CHIVASSO,ALESSANDRIA
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
ROMA,FARA
ORTE,FIUMICINO
FIUMICINO,POGGIO
ALASSIO,GENOVA
TORINO,ALBA
TORINO,ASTI
CHIERI,RIVAROLO
TORINO,FOSSANO
ROMA,FROSINONE
COLLEFERRO-SEGNI-PALIANO,ROMA
ALBANO,ROMA
FIRENZE,PISA
FIRENZE,VIAREGGIO
EMPOLI,SIENA
FIRENZE,BORGO
PALERMO,PUNTA
LUINO,MILANO
MILANO,PORTO
GALLARATE,LUINO
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,MACERATA
CHIASSO,MILANO
COMO,LECCO
COMO,MILANO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
LA SPEZIA,PISA
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
LA SPEZIA,LEVANTO
FASANO,BARLETTA
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
ALESSANDRIA,CHIVASSO
PARMA,SUZZARA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,ARONA
NOVARA,BIELLA
NOVARA,ALESSANDRIA
VENEZIA,SACILE
TREVISO,VICENZA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
MILANO,BRESCIA
MILANO,BERGAMO
NOVI,MILANO
PAVIA,VERCELLI
PAVIA,MILANO
PAVIA,ALESSANDRIA
PAVIA,MILANO
VERONA,BOLOGNA
FIUMICINO,FARA
ROMA,CIVITAVECCHIA
FIUMICINO,FARA
FARA,FIUMICINO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
NAPOLI,TORRE
NAPOLI,CASERTA
NAPOLI,VILLA
GENOVA,ARQUATA
ARQUATA,GENOVA
ROMA,TERNI
POGGIO,FIUMICINO
ROMA,TIVOLI
LIVORNO,FIRENZE
NAPOLI,CASERTA
NAPOLI,CASERTA
TORINO,SUSA
TORINO,IVREA
SALERNO,CASERTA
SESTRI,SAVONA
RECCO,GENOVA
VENEZIA,VICENZA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
MILANO,PIACENZA
MILANO,PIACENZA
MILANO,PAVIA
MILANO,CHIASSO
MILANO,LECCO
SARONNO,ALBAIRATE
LECCO,MILANO
LECCO,MILANO
MILANO,LECCO
SARONNO,MILANO
MILANO,BERGAMO
M,VARESE
M,ASSO
M,COMO
M,NOVARA
M,LAVENO
M,CAMNAGO
M,MALPENSA
M,COMO
CAMNAGO,M
LAVENO,M
NOVARA,M
COMO,M
SARONNO,LODI
SARONNO,M
FIRENZE,PISA
BOLOGNA,PORRETTA
BOLOGNA,PRATO
BOLOGNA,VIGNOLA
BOLOGNA,FERRARA
VENEZIA,BASSANO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,VENEZIA
MILANO,TORINO
ROMA,NETTUNO
ROMA,FIUMICINO
ROMA,ALBANO
ROMA,VELLETRI
SASSARI,OZIERI
VITERBO,ORTE
SIBARI,COSENZA
EDOLO,BRESCIA
BRESCIA,ISEO
ALBA,TORINO
FOLIGNO,PERUGIA
BOLZANO,BRENNERO
BRENNERO,BOLZANO
S.CANDIDO,FORTEZZA
CATANZARO,LAMEZIA
FABRIANO,ANCONA
L`AQUILA,SULMONA
CARBONIA,CAGLIARI
VILLAMASSARGIA,IGLESIAS
CONEGLIANO,BELLUNO
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
PONTREMOLI,LA SPEZIA
PIAZZA,AULLA
IMPERIA,VENTIMIGLIA
TERAMO,PESCARA
COLICO,CHIAVENNA
SUZZARA,FERRARA
POGGIO,SERMIDE
FOSSANO,SAN
ROMA,GUIDONIA-MONTECELIO-S.ANGELO
LUNGHEZZA,ROMA
VERCELLI,PAVIA
MI.P.GENOVA,MORTARA
MORTARA,NOVARA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
VILLA,MELITO
REGGIO,VILLA
MONTALTO,ROMA
LADISPOLI-CERVETERI,ROMA
CASTELBOLOGNESE,RAVENNA
CATANIA,CATANIA
PIACENZA,MILANO
CREMONA,CODOGNO
ACQUI,ASTI
MANTOVA,VERONA
AREZZO,FIRENZE
BORGO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
TERMOLI,FOGGIA
FIRENZE,PISTOIA
PISTOIA,FIRENZE
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
S.AGATA,MESSINA
BOZZOLO,CREMONA
CREMONA,BRESCIA
BOLZANO,TRENTO
MINUCCIANO,PISA
VIAREGGIO,LUCCA
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
PORTOGRUARO,CASARSA
PORTOGRUARO,CASARSA
CARNIA,UDINE
PINEROLO,CHIVASSO
FARA,ROMA
CESANO,ROMA
S.LAZZARO,GUASTALLA
GUASTALLA,S.LAZZARO
RIVAROLO,CHIERI
RIVAROLO,CHIERI
FRASCATI,ROMA
ROMA,FRASCATI
FROSINONE,ROMA
FIRENZE,EMPOLI
EMPOLI,FIRENZE
AREZZO,FIRENZE
PRATO,FIRENZE
TERMINI,PALERMO
S.AGATA,PALERMO
SCHIO,VICENZA
BASSANO,VICENZA
JESI,ANCONA
ANCONA,JESI
ANCONA,VARANO
CHIASSO,MILANO
CHIASSO,COMO
LECCO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
GIOVINAZZO,FASANO
BITRITTO,BARI
BARI,FASANO
BARI,GIOIA
SASSUOLO,MODENA
MODENA,CARPI
MODENA,SASSUOLO
BRESCIA,PARMA
LA SPEZIA,ROMA
VITERBO,ROMA
ROMA,CESANO
LA SPEZIA,ROMA
ROMA,VIGNA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
CONEGLIANO,VENEZIA
VENEZIA,TREVISO
TREVISO,CITTADELLA
BRESCIA,MILANO
TORTONA,MILANO
VERONA,MANTOVA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
ACQUI,GENOVA
GENOVA,GENOVA
BUSALLA,GENOVA
VAL,ROMA
ROMA,LUNGHEZZA
PISA,PONTEDERA
VILLA,NAPOLI
BARDONECCHIA,TORINO
SUSA,TORINO
MERCATO,SALERNO
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
CASALPUSTERLENGO,MILANO
CESANO,MILANO
MILANO,PAVIA
CESANO,MILANO
MILANO,PONTE
LECCO,MILANO
MILANO,CHIASSO
LECCO,MILANO
LECCO,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
VARESE,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
COMO,M
VARESE,M
MILANO,GARBAGNATE
MALPENSA,M
SARONNO,M
FIRENZE,BORGO
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
PORRETTA,BOLOGNA
BOLOGNA,BAZZANO
BOLOGNA,IMOLA
VENEZIA,VENEZIA
BASSANO,VENEZIA
BRESCIA,MILANO
NETTUNO,ROMA
LATINA,ROMA
FIUMICINO,ROMA
MINTURNO,ROMA
ROMA,FIUMICINO
CARBONIA,VILLAMASSARGIA
L`AQUILA,TERNI
CHIAVENNA,COLICO
MI.P.GENOVA,MORTARA
BUONCONVENTO,SIENA
GIAMPILIERI,MESSINA
TREVIGLIO,CREMONA
BASSANO,TRENTO
MERANO,BOLZANO
VASTO,PESCARA
CODIGORO,FERRARA
CIANO,REGGIO
ALBANO,ROMA
AGRIGENTO,PALERMO
CARPI,MODENA
MONTEBELLUNA,TREVISO
NOCERA,NAPOLI
VILLA,NAPOLI
NAPOLI,VILLA
GARBAGNATE,MILANO
SAN,BOLOGNA
PORRETTA,BOLOGNA
BASSANO,VENEZIA
VENEZIA,VENEZIA
NETTUNO,ROMA
MINTURNO,ROMA
FIUMICINO,ROMA
PESCARA,MILANO
ANCONA,ROMA
PERUGIA,TORINO
VENTIMIGLIA,MILANO
BOLZANO,ROMA
ANCONA,PIACENZA
GENOVA,ROMA
ROMA,VENEZIA
LIVORNO,MILANO
PISA,ROMA
SALERNO,MILANO
MILANO,NAPOLI
COSENZA,NAPOLI
MANTOVA,ROMA
CAGLIARI,OLBIA
PIACENZA,ANCONA
TRIESTE,VENEZIA
ANCONA,MILANO
ANCONA,SULMONA
BARI,BITRITTO
ROMA,PISA
GENOVA,ROMA
ROMA,FIRENZE
VENEZIA,TORINO
ISERNIA,NAPOLI
BENEVENTO,ROMA
SIRACUSA,MESSINA
SULMONA,TERAMO
GROSSETO,FIRENZE
S.BENEDETTO,SULMONA
GROSSETO,FIRENZE
REGGIO,COSENZA
REGGIO,CATANZARO
MESSINA,SIRACUSA
TRIESTE,VENEZIA
PALERMO,DITTAINO
ANCONA,FABRIANO
BOLOGNA,MILANO
ROMA,NAPOLI
TORINO,GENOVA
SESTRI,VENTIMIGLIA
