stazPart,stazArr
SARONNO,M
FIRENZE,BORGO
FIRENZE,EMPOLI
VENEZIA,BASSANO
VENEZIA,ROVIGO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,PORTOGRUARO
OZIERI,PORTO
LOCRI,ROCCELLA
VITERBO,ORTE
COSENZA,SIBARI
BRESCIA,ISEO
CAPISTRELLO,AVEZZANO
LAMEZIA,CATANZARO
CATANZARO,LAMEZIA
CATANZARO,CROTONE
ARONA,NOVARA
SAPRI,COSENZA
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,CARBONIA
FELTRE,BELLUNO
BELLUNO,FELTRE
ASCOLI,S.BENEDETTO
L`AQUILA,TERNI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
LEGNAGO,PADOVA
CEVA,FOSSANO
CASALE,MORTARA
PONTE,LADISPOLI-CERVETERI
CASTELBOLOGNESE,RAVENNA
CALTAGIRONE,CATANIA
TAORMINA,CATANIA
ACQUI,ASTI
VERONA,MANTOVA
AREZZO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
GIAMPILIERI,MESSINA
TREVIGLIO,CREMONA
MANIAGO,SACILE
PIAZZA,PISA
VIAREGGIO,LUCCA
LUCCA,VIAREGGIO
MERANO,BOLZANO
AGRIGENTO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
PALERMO,PALERMO
CASARSA,PORTOGRUARO
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
RIMINI,RAVENNA
CODIGORO,FERRARA
POGGIO,FIUMICINO
SASSUOLO,REGGIO
GUASTALLA,S.LAZZARO
CIANO,REGGIO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
EMPOLI,FIRENZE
BORGO,FIRENZE
PRATO,FIRENZE
TERMINI,PALERMO
TERMINI,PALERMO
AGRIGENTO,PALERMO
PALERMO,TERMINI
SCHIO,VENEZIA
SCHIO,VICENZA
PESARO,ANCONA
ANCONA,JESI
ANCONA,VARANO
ANCONA,VARANO
CHIASSO,COMO
MOLTENO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
LA SPEZIA,LEVANTO
TARANTO,BARI
BITRITTO,BARI
BITRITTO,BARI
TARANTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
CARPI,MODENA
SASSUOLO,MODENA
MODENA,SASSUOLO
MODENA,CARPI
ARQUATA,ALESSANDRIA
VOGHERA,ALESSANDRIA
BRESCIA,PARMA
SUZZARA,PARMA
BERCETO,PARMA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
NOVARA,ARONA
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
TREVISO,CONEGLIANO
ARQUATA,GENOVA
BUSALLA,GENOVA
GENOVA,GENOVA
ACQUI,GENOVA
PONTEDERA,PISA
PISA,VIAREGGIO
MERCATO,SALERNO
TORRE,SALERNO
SALERNO,MERCATO
CASTELFRANCO,PADOVA
MONTEBELLUNA,PADOVA
VENEZIA,PADOVA
M,MALPENSA
M,SARONNO
ASSO,M
COMO,M
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
NOVARA,M
M,SARONNO
COMO,M
ASSO,M
MALPENSA,M
LAVENO,M
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
ROCCAPALUMBA-ALIA,CALTANISSETTA
AUGUSTA,SIRACUSA
ALBA,ASTI
ORISTANO,CAGLIARI
SASSUOLO,REGGIO
JESI,ANCONA
ANCONA,VARANO
TREVIGLIO,BERGAMO
BASSANO,PADOVA
VENEZIA,VENEZIA
ANCONA,PIACENZA
FABRIANO,ANCONA
FOLIGNO,FIRENZE
GROSSETO,FIRENZE
TRIESTE,VENEZIA
VENEZIA,TRIESTE
SASSARI,CAGLIARI
AVEZZANO,PESCARA
SULMONA,TERAMO
GROSSETO,FIRENZE
PONTREMOLI,FIRENZE
AULLA,PISA
SALERNO,PAOLA
CHIUSI,PISTOIA
REGGIO,CATANZARO
FOGGIA,POTENZA
MESSINA,PALERMO
TRIESTE,SACILE
SARZANA,SAVONA
VERONA,BOLZANO
VERONA,BOLZANO
SESTRI,VENTIMIGLIA
GENOVA,VENTIMIGLIA
FIRENZE,LA SPEZIA
ROCCELLA,REGGIO
SIBARI,CATANZARO
BRESCIA,EDOLO
AVEZZANO,CASSINO
SONDRIO,LECCO
POTENZA,MELFI
BRENNERO,VERONA
FORTEZZA,MERANO
CATANZARO,SIBARI
FABRIANO,CIVITANOVA
SULMONA,PESCARA
COSENZA,REGGIO
BELLUNO,VENEZIA
GROSSETO,FIRENZE
LAMEZIA,REGGIO
VENTIMIGLIA,SAVONA
TERAMO,TERMOLI
PESCARA,ANCONA
FOLIGNO,ANCONA
FOLIGNO,TERONTOLA
CASSINO,AVEZZANO
TERNI,L`AQUILA
ORBETELLO,LIVORNO
CIVITANOVA,FABRIANO
CHIUSI,FOLIGNO
CHIUSI,FIRENZE
CHIUSI,SIENA
IVREA,NOVARA
ALCANTARA,SIRACUSA
SIENA,FIRENZE
FIRENZE,AREZZO
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
FAENZA,FIRENZE
MESSINA,PALERMO
MESSINA,S.AGATA
CREMONA,PAVIA
UDINE,VENEZIA
VIAREGGIO,FIRENZE
LUCCA,FIRENZE
BOLZANO,VERONA
BARLETTA,FASANO
TRIESTE,VENEZIA
TRIESTE,UDINE
RIMINI,ANCONA
FERRARA,VENEZIA
CHIVASSO,PINEROLO
SAVONA,RECCO
EMPOLI,SIENA
BERGAMO,CREMONA
LA SPEZIA,GENOVA
BARI,TARANTO
ALESSANDRIA,CHIVASSO
ALESSANDRIA,MI.P.GENOVA
PARMA,BRESCIA
NOVARA,DOMODOSSOLA
NOVARA,IVREA
NOVARA,TREVIGLIO
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
BRESCIA,VENEZIA
BRESCIA,VENEZIA
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
SARONNO,ALBAIRATE
FIRENZE,FIUMICINO
FIRENZE,VIAREGGIO
VENEZIA,TRIESTE
VENEZIA,PADOVA
VENEZIA,VERONA
CALTANISSETTA,DITTAINO
VOGHERA,PIACENZA
BOLZANO,BRENNERO
CATANZARO,LAMEZIA
FABRIANO,ANCONA
SULMONA,L`AQUILA
IGLESIAS,CAGLIARI
CARBONIA,CAGLIARI
CAGLIARI,CARBONIA
PONTREMOLI,PISA
PONTREMOLI,LA SPEZIA
S.BENEDETTO,ASCOLI
FOLIGNO,MAGIONE
LECCE,BARI
LECCE,BARI
BRINDISI,TARANTO
ANCONA,FRANCAVILLA
SUZZARA,FERRARA
FOSSANO,SAN
CHIUSI,FIRENZE
PAVIA,VERCELLI
VERCELLI,PAVIA
MORTARA,NOVARA
REGGIO,VILLA
RAVENNA,PESARO
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CODOGNO,CREMONA
BUONCONVENTO,EMPOLI
ASTI,ACQUI
MANTOVA,MODENA
MANTOVA,VERONA
FIRENZE,MONTEVARCHI
FIRENZE,BORGO
AREZZO,FIRENZE
FOGGIA,BARI
FOGGIA,BARI
FIRENZE,LUCCA
PISTOIA,FIRENZE
PISTOIA,FIRENZE
CAGLIARI,SAN
MESSINA,PATTI-SAN
MESSINA,GIAMPILIERI
CREMONA,TREVIGLIO
CREMONA,PARMA
CREMONA,CODOGNO
CREMONA,BRESCIA
ALA,BOLZANO
MERANO,BRENNERO
BOLZANO,TRENTO
PALERMO,PUNTA
PALERMO,PUNTA
PUNTA,PALERMO
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
PORTOGRUARO,CASARSA
BARLETTA,BARI
SALSOMAGGIORE,FIDENZA
FIDENZA,CREMONA
TARVISIO,TRIESTE
UDINE,TRIESTE
TRIESTE,UDINE
FERRARA,POGGIO
CASERTA,CASSINO
CASERTA,ISERNIA
CASERTA,SALERNO
CHIVASSO,ALESSANDRIA
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
FIUMICINO,FARA
ORTE,FIUMICINO
FIUMICINO,POGGIO
FARA,FIUMICINO
FIUMICINO,FARA
ALASSIO,GENOVA
SAVONA,GENOVA
S.LAZZARO,GUASTALLA
CHIERI,RIVAROLO
RIVAROLO,CHIERI
FIRENZE,PISA
FIRENZE,VIAREGGIO
EMPOLI,SIENA
GALLARATE,LUINO
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,MACERATA
COMO,LECCO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
LA SPEZIA,PISA
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
LA SPEZIA,LEVANTO
FASANO,BARLETTA
BARI,LECCE
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
ALESSANDRIA,CHIVASSO
PARMA,SUZZARA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,ALESSANDRIA
VENEZIA,SACILE
TREVISO,VICENZA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
PAVIA,ALESSANDRIA
FIUMICINO,FARA
GENOVA,ARQUATA
ARQUATA,GENOVA
POGGIO,FIUMICINO
LIVORNO,FIRENZE
LIVORNO,LA SPEZIA
SALERNO,CASERTA
SESTRI,SAVONA
RECCO,GENOVA
VENEZIA,VICENZA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
M,VARESE
M,ASSO
M,COMO
M,NOVARA
M,LAVENO
M,MALPENSA
M,COMO
CAMNAGO,M
M,CAMNAGO
NOVARA,M
COMO,M
SARONNO,LODI
SARONNO,M
FIRENZE,PISA
VENEZIA,BASSANO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
SASSARI,OZIERI
VITERBO,ORTE
SIBARI,COSENZA
EDOLO,BRESCIA
BRESCIA,ISEO
FOLIGNO,PERUGIA
BRENNERO,BOLZANO
S.CANDIDO,FORTEZZA
L`AQUILA,SULMONA
VILLAMASSARGIA,IGLESIAS
CONEGLIANO,BELLUNO
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
PIAZZA,AULLA
IMPERIA,VENTIMIGLIA
TERAMO,PESCARA
CHIAVENNA,COLICO
COLICO,CHIAVENNA
POGGIO,SERMIDE
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
VILLA,MELITO
CASTELBOLOGNESE,RAVENNA
CATANIA,CATANIA
ACQUI,ASTI
BORGO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
FIRENZE,PISTOIA
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
S.AGATA,MESSINA
BOZZOLO,CREMONA
MINUCCIANO,PISA
VIAREGGIO,LUCCA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
PORTOGRUARO,CASARSA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
CARNIA,UDINE
TRIESTE,VILLA
PINEROLO,CHIVASSO
FARA,FIUMICINO
GUASTALLA,S.LAZZARO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
FIRENZE,EMPOLI
EMPOLI,FIRENZE
AREZZO,FIRENZE
BORGO,FIRENZE
PRATO,FIRENZE
TERMINI,PALERMO
S.AGATA,PALERMO
SCHIO,VICENZA
BASSANO,VICENZA
JESI,ANCONA
ANCONA,JESI
CHIASSO,COMO
LECCO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BITRITTO,BARI
BARI,FASANO
BARI,GIOIA
SASSUOLO,MODENA
MODENA,CARPI
MODENA,SASSUOLO
BRESCIA,PARMA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
CONEGLIANO,VENEZIA
VENEZIA,TREVISO
TREVISO,CITTADELLA
VERONA,MANTOVA
ACQUI,GENOVA
GENOVA,GENOVA
BUSALLA,GENOVA
PISA,PONTEDERA
MERCATO,SALERNO
MONTEBELLUNA,PADOVA
SEREGNO,ALBAIRATE
M,MALPENSA
M,SARONNO
VARESE,M
ASSO,M
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
NOVARA,M
COMO,M
VARESE,M
ERBA,M
MALPENSA,M
SARONNO,M
FIRENZE,BORGO
BASSANO,VENEZIA
CARBONIA,VILLAMASSARGIA
L`AQUILA,TERNI
MI.P.GENOVA,MORTARA
BUONCONVENTO,SIENA
TREVIGLIO,CREMONA
BASSANO,TRENTO
MERANO,BOLZANO
GIACHERY,PALERMO
VASTO,PESCARA
CODIGORO,FERRARA
CIANO,REGGIO
AGRIGENTO,PALERMO
PESARO,ANCONA
TARANTO,BARI
CARPI,MODENA
SUZZARA,PARMA
MONTEBELLUNA,TREVISO
BASSANO,VENEZIA
VENEZIA,VENEZIA
LIVORNO,PIOMBINO
ANCONA,PIACENZA
FIRENZE,PIOMBINO
VENTIMIGLIA,SESTRI
CAGLIARI,OLBIA
PIACENZA,ANCONA
TRIESTE,VENEZIA
PALERMO,MESSINA
ANCONA,SULMONA
SIRACUSA,MESSINA
SULMONA,TERAMO
PIOMBINO,PISA
S.BENEDETTO,SULMONA
GROSSETO,FIRENZE
REGGIO,COSENZA
REGGIO,CATANZARO
MESSINA,SIRACUSA
TRIESTE,VENEZIA
PALERMO,DITTAINO
ANCONA,FABRIANO
SESTRI,VENTIMIGLIA
FIRENZE,LIVORNO
FIRENZE,FAENZA
VENEZIA,TRIESTE
ROCCELLA,REGGIO
SONDRIO,LECCO
POTENZA,TARANTO
BRENNERO,VERONA
BRENNERO,MERANO
CATANZARO,REGGIO
FABRIANO,ANCONA
SULMONA,L`AQUILA
COSENZA,REGGIO
BELLUNO,VENEZIA
GROSSETO,PISA
VENTIMIGLIA,GENOVA
VENTIMIGLIA,SAVONA
LECCE,BARI
REGGIO,LAMEZIA
REGGIO,ROCCELLA
IVREA,NOVARA
SIENA,GROSSETO
SIENA,CHIUSI
SIENA,FIRENZE
MANTOVA,MODENA
FIRENZE,CHIUSI
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FAENZA,FIRENZE
MESSINA,CATANIA
VIAREGGIO,FIRENZE
LUCCA,FIRENZE
BOLZANO,VERONA
BARLETTA,FASANO
TRIESTE,VENEZIA
FERRARA,CODIGORO
CHIVASSO,PINEROLO
MONTEROTONDO,BRACCIANO
SAVONA,SESTRI
SAVONA,ACQUI
SAVONA,FOSSANO
FIRENZE,AREZZO
PALERMO,AGRIGENTO
LA SPEZIA,PISA
BARI,LECCE
BARI,FOGGIA
ALESSANDRIA,SAVONA
PARMA,BRESCIA
NOVARA,PIOLTELLO
VENEZIA,BELLUNO
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
PAVIA,CREMONA
VERONA,VENEZIA
VERONA,BOLZANO
VERONA,VENEZIA
M,ASSO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,VIAREGGIO
FIRENZE,SIENA
FIRENZE,LIVORNO
VENEZIA,TRIESTE
VENEZIA,ROVIGO
VENEZIA,UDINE
VENEZIA,VERONA
VENEZIA,VERONA
VENEZIA,UDINE
DITTAINO,PALERMO
BENEVENTO,CASERTA
ORTE,VITERBO
BRESCIA,EDOLO
TERONTOLA,FOLIGNO
SULMONA,PESCARA
COSENZA,SAPRI
ASCOLI,ANCONA
TERAMO,PESCARA
EBOLI,SALERNO
GROSSETO,CAMPIGLIA
ROVIGO,VENEZIA
MONSELICE,MANTOVA
RAVENNA,FERRARA
RAVENNA,RIMINI
RAVENNA,CASTELBOLOGNESE
CATANIA,TAORMINA
ASTI,ACQUI
ASTI,ALBA
FOGGIA,BARI
CAGLIARI,IGLESIAS
MESSINA,PATTI-SAN
CREMONA,TREVIGLIO
ROVERETO,BOLZANO
SACILE,UDINE
LUCCA,PISA
MERANO,BRENNERO
BOLZANO,ROVERETO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
TERMOLI,TERAMO
PESCARA,TERMOLI
VILLA,UDINE
PESARO,RAVENNA
CASERTA,SALERNO
CHIVASSO,ALESSANDRIA
FIUMICINO,FARA
ORTE,FIUMICINO
CHIERI,RIVAROLO
CHIERI,RIVAROLO
EMPOLI,PISA
EMPOLI,SIENA
FIRENZE,BORGO
FIRENZE,SAN
PALERMO,TERMINI
PALERMO,PUNTA
VICENZA,SCHIO
COMO,LECCO
BERGAMO,BRESCIA
LA SPEZIA,PONTREMOLI
FASANO,BARLETTA
BARI,FOGGIA
MODENA,MANTOVA
ALESSANDRIA,CHIVASSO
ALESSANDRIA,PAVIA
PARMA,BERCETO
PARMA,SUZZARA
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,CHIVASSO
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
PAVIA,VERCELLI
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
FIUMICINO,FARA
LEVANTO,SAVONA
FARA,FIUMICINO
LIVORNO,FIRENZE
PISA,LUCCA
SALERNO,MERCATO
RECCO,GENOVA
VENEZIA,LEGNAGO
PADOVA,VENEZIA
PADOVA,TREVISO
M,VARESE
M,COMO
M,NOVARA
M,LAVENO
M,MALPENSA
M,SARONNO
SARONNO,LODI
FIRENZE,PISTOIA
FIRENZE,PISA
IMOLA,FERRARA
VENEZIA,BASSANO
VENEZIA,VICENZA
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
OZIERI,SASSARI
PORTO,SASSARI
ISEO,BRESCIA
LECCO,SONDRIO
MELFI,POTENZA
CATANZARO,LAMEZIA
L`AQUILA,SULMONA
IGLESIAS,CAGLIARI
VILLAMASSARGIA,CARBONIA
LAMEZIA,CATANZARO
TERAMO,GIULIANOVA
BUCCINO,BATTIPAGLIA
TARANTO,BRINDISI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
SUZZARA,FERRARA
VAL,TIVOLI
MORTARA,MI.P.GENOVA
VILLA,REGGIO
CASTELBOLOGNESE,RAVENNA
TAORMINA,CATANIA
CATANIA,GIARRE
CATANIA,TAORMINA
ACQUI,ASTI
MANTOVA,VERONA
AREZZO,PRATO
BORGO,FIRENZE
BIELLA,SANTHIA`
PISTOIA,FIRENZE
PISTOIA,FIRENZE
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
GIAMPILIERI,MESSINA
S.AGATA,MESSINA
BRESCIA,CREMONA
CREMONA,BRESCIA
PIAZZA,PISA
PISA,LUCCA
BOLZANO,MERANO
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
PARMA,CREMONA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
PESARO,RIMINI
FERRARA,RAVENNA
FERRARA,SERMIDE
PINEROLO,CHIVASSO
POGGIO,FIUMICINO
FIUMICINO,FARA
RIVAROLO,CHIERI
FIRENZE,EMPOLI
PRATO,FIRENZE
TERMINI,PALERMO
LUINO,GALLARATE
SCHIO,VICENZA
JESI,ANCONA
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
SARZANA,LEVANTO
LEVANTO,LA SPEZIA
LEVANTO,LA SPEZIA
GIOIA,BARI
SASSUOLO,MODENA
MODENA,CARPI
BERCETO,PARMA
BRESCIA,PARMA
BIELLA,NOVARA
TREVISO,MONTEBELLUNA
VERONA,MANTOVA
GENOVA,GENOVA
ARQUATA,GENOVA
GENOVA,GENOVA
PISA,LUCCA
SALERNO,MERCATO
RECCO,GENOVA
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
VENEZIA,PADOVA
ALBAIRATE,SEREGNO
M,COMO
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
M,SARONNO
COMO,M
VARESE,M
ERBA,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
COMO,M
FIRENZE,BORGO
VENEZIA,PORTOGRUARO
VENEZIA,VENEZIA
BASSANO,VENEZIA
VENEZIA,TREVISO
IGLESIAS,VILLAMASSARGIA
CASALE,MORTARA
TREVIGLIO,CREMONA
GIACHERY,PALERMO
FRANCAVILLA,PESCARA
AGRIGENTO,PALERMO
CARPI,MODENA
SASSUOLO,MODENA
ACQUI,ALESSANDRIA
PONTEDERA,PISA
PADOVA,LA SPEZIA
SAVONA,PISA
VOGHERA,RIMINI
SUZZARA,RIMINI
PIACENZA,ANCONA
ANCONA,PIACENZA
VENEZIA,TRIESTE
SIRACUSA,MESSINA
REGGIO,COSENZA
MESSINA,PALERMO
PISA,AULLA
FIRENZE,FOLIGNO
VERONA,BRENNERO
AVEZZANO,CASSINO
SONDRIO,LECCO
POTENZA,FOGGIA
FOLIGNO,ANCONA
TERNI,ANTRODOCO
CHIUSI,SIENA
IVREA,NOVARA
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
MESSINA,CATANIA
TRENTO,BASSANO
BARLETTA,FASANO
MONTEROTONDO,VITERBO
PALERMO,AGRIGENTO
ANCONA,ASCOLI
ANCONA,FOLIGNO
BARI,LECCE
TREVIGLIO,VARESE
VERONA,VENEZIA
VERONA,BOLZANO
PISA,GROSSETO
GENOVA,ACQUI
SARONNO,ALBAIRATE
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,VIAREGGIO
FIRENZE,SIENA
VENEZIA,BELLUNO
VENEZIA,UDINE
ORTE,VITERBO
FOSSANO,LIMONE
LIMONE,FOSSANO
PERUGIA,FOLIGNO
POTENZA,MELFI
FORTEZZA,S.CANDIDO
PONTREMOLI,GENOVA
AULLA,LUCCA
ASCOLI,ANCONA
PESCARA,TERAMO
FOLIGNO,PERUGIA
CASSINO,CASERTA
VERCELLI,PAVIA
MORTARA,ALESSANDRIA
SIENA,FIRENZE
SIENA,BUONCONVENTO
FIRENZE,AREZZO
FOGGIA,BARI
VIAREGGIO,FIRENZE
CAGLIARI,CARBONIA
CAGLIARI,SAN
CREMONA,TREVIGLIO
LUCCA,PISA
MERANO,BRENNERO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
FIDENZA,SALSOMAGGIORE
TRIESTE,VENEZIA
FERRARA,IMOLA
CASERTA,POZZUOLI
CHIVASSO,PINEROLO
FARA,FIUMICINO
FIUMICINO,FARA
ORTE,FIUMICINO
FIUMICINO,FARA
CHIERI,RIVAROLO
PINEROLO,CHIVASSO
FIRENZE,LIVORNO
LIVORNO,FIRENZE
FIRENZE,PISA
EMPOLI,FIRENZE
FIRENZE,TERONTOLA
FIRENZE,BORGO
PALERMO,CEFALU`
PALERMO,TERMINI
PALERMO,PUNTA
VENEZIA,VERONA
VERONA,VENEZIA
VICENZA,SCHIO
BERGAMO,BRESCIA
LA SPEZIA,LEVANTO
LA SPEZIA,PONTREMOLI
FASANO,BARLETTA
MODENA,SASSUOLO
VOGHERA,ASTI
ALESSANDRIA,CHIVASSO
NOVARA,PIOLTELLO
TREVIGLIO,NOVARA
PIOLTELLO,NOVARA
FIUMICINO,FARA
GENOVA,BUSALLA
FARA,FIUMICINO
PISA,FIRENZE
GENOVA,GENOVA
GENOVA,SAVONA
GENOVA,SAVONA
M,ASSO
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
MALPENSA,M
SARONNO,ALBAIRATE
SARONNO,LODI
SARONNO,M
FIRENZE,PISTOIA
IMOLA,FERRARA
VENEZIA,BASSANO
VENEZIA,BASSANO
VENEZIA,PADOVA
BRESCIA,ISEO
LECCO,SONDRIO
POTENZA,BARAGIANO
CROTONE,LAMEZIA
MACERATA,FABRIANO
COSENZA,PAOLA
CARBONIA,CAGLIARI
VILLAMASSARGIA,IGLESIAS
FELTRE,BELLUNO
BELLUNO,FELTRE
PONTREMOLI,LA SPEZIA
CHIAVENNA,COLICO
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
REGGIO,VILLA
GIARRE,CATANIA
CREMONA,CODOGNO
CODOGNO,CREMONA
AREZZO,FIRENZE
STABIO,BUSTO
FIRENZE,PISTOIA
PISTOIA,FIRENZE
ORISTANO,CAGLIARI
DECIMOMANNU,CAGLIARI
PATTI-SAN,MESSINA
BRESCIA,CREMONA
BASSANO,TRENTO
PISA,LUCCA
LUCCA,PISA
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
CODIGORO,FERRARA
POGGIO,FIUMICINO
RIVAROLO,CHIERI
FRASCATI,CIAMPINO
PRATO,FIRENZE
FIRENZE,PRATO
CEFALU`,PALERMO
SCHIO,VICENZA
ANCONA,JESI
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
SARZANA,LEVANTO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
BITRITTO,BARI
BARI,BITRITTO
BERCETO,PARMA
BRESCIA,PARMA
SUZZARA,PARMA
VENEZIA,CONEGLIANO
GENOVA,GENOVA
ACQUI,GENOVA
GENOVA,GENOVA
MERCATO,SALERNO
GENOVA,GENOVA
MONTEBELLUNA,PADOVA
CAMNAGO,M
M,CAMNAGO
M,MALPENSA
M,SARONNO
COMO,M
ASSO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
COMO,M
VENEZIA,PORTOGRUARO
BASSANO,VENEZIA
VENEZIA,VENEZIA
VENEZIA,PADOVA
BASSANO,VENEZIA
TREVIGLIO,CREMONA
GIACHERY,PALERMO
FIRENZE,EMPOLI
TERMINI,PALERMO
TARANTO,BARI
TORREBERETTI,PAVIA
GENOVA,VENEZIA
OLBIA,CAGLIARI
PALERMO,MESSINA
ANCONA,PIACENZA
SIRACUSA,GALATI
FOLIGNO,FIRENZE
MANTOVA,VENEZIA
CAGLIARI,OLBIA
MESSINA,PALERMO
BOLZANO,VERONA
TRIESTE,VENEZIA
SAVONA,SESTRI
PARMA,BRESCIA
PISA,FIRENZE
OLBIA,SASSARI
BRENNERO,MERANO
CATANZARO,REGGIO
COSENZA,REGGIO
PONTREMOLI,PISA
VENTIMIGLIA,SAVONA
CASSINO,AVEZZANO
BUSTO,STABIO
CAGLIARI,MACOMER
MESSINA,S.AGATA
PESCARA,ANCONA
CHIVASSO,ALESSANDRIA
SAVONA,SESTRI
PALERMO,DITTAINO
PALERMO,S.AGATA
VICENZA,VENEZIA
ANCONA,ASCOLI
LA SPEZIA,SESTRI
BARI,LECCE
ALESSANDRIA,SAVONA
PARMA,BRESCIA
NOVARA,PIOLTELLO
TREVIGLIO,VARESE
TREVIGLIO,VARESE
VERONA,VENEZIA
GENOVA,VENTIMIGLIA
PISA,FIRENZE
M,LAVENO
SARONNO,ALBAIRATE
FIRENZE,SIENA
VENEZIA,TRIESTE
PERUGIA,FOLIGNO
FABRIANO,MACERATA
